,period_open,period_close,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,TSLA,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2014-12-04 21:00:00+00:00,2014-12-04 14:31:00+00:00,2014-12-04 21:00:00+00:00,[],-0.00482098216215332,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 228.28}]",1.0841815335360245,22930.0,1.0841815335360245,22828.0,22930.0,22828.0,-1772.4854999999998,-1772.4854999999998,21055.5145,1,0,22828.0,0.0,22828.0,-102.0,0.0,0.0,[],228.28,20.055514499999976,,,1.5113297680016196,2.5324658133551132,-0.5871291528850296,4.499377609130635,0.0,0.0,736,2014-12,1.0420999023104411,0.0,0.0
2014-12-05 21:00:00+00:00,2014-12-05 14:31:00+00:00,2014-12-05 21:00:00+00:00,[],-0.02170452780909249,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 223.71}]",1.0860491905860492,22828.0,1.0860491905860492,22371.0,22828.0,22371.0,-1772.4854999999998,-1772.4854999999998,20598.5145,1,0,22371.0,0.0,22371.0,-457.0,0.0,0.0,[],223.71,19.598514499999975,,,1.5029939618764607,2.5182807428127063,-0.5871291528850296,4.499377609130635,0.0,0.0,737,2014-12,1.0415199940253956,0.0,0.0
2014-12-08 21:00:00+00:00,2014-12-08 14:31:00+00:00,2014-12-08 21:00:00+00:00,[],-0.0453916227793999,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 214.36}]",1.0901408290974637,22371.0,1.0901408290974637,21436.0,22371.0,21436.0,-1772.4854999999998,-1772.4854999999998,19663.5145,1,0,21436.0,0.0,21436.0,-935.0,0.0,0.0,[],214.36,18.663514499999977,,,1.4864611933568455,2.4893543789103427,-0.5871291528850296,4.499377609130635,0.0,0.0,738,2014-12,1.041249885798762,0.0,0.0
2014-12-09 21:00:00+00:00,2014-12-09 14:31:00+00:00,2014-12-09 21:00:00+00:00,[],0.012866469012952964,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 216.89000000000001}]",1.0889957678086695,21436.0,1.0889957678086695,21689.0,21436.0,21689.0,-1772.4854999999998,-1772.4854999999998,19916.5145,1,0,21689.0,0.0,21689.0,253.0,0.0,0.0,[],216.89000000000001,18.916514499999977,,,1.4896624120244075,2.494730885924502,-0.5871291528850296,4.499377609130635,0.0,0.0,739,2014-12,1.0405516022146193,0.0,0.0
2014-12-10 21:00:00+00:00,2014-12-10 14:31:00+00:00,2014-12-10 21:00:00+00:00,[],-0.03539775998455952,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 209.84}]",1.0922616225805621,21689.0,1.0922616225805621,20984.0,21689.0,20984.0,-1772.4854999999998,-1772.4854999999998,19211.5145,1,0,20984.0,0.0,20984.0,-705.0,0.0,0.0,[],209.84,18.21151449999998,,,1.4766630965255814,2.47226317257562,-0.5871291528850296,4.499377609130635,0.0,0.0,740,2014-12,1.040129973365429,0.0,0.0
2014-12-11 21:00:00+00:00,2014-12-11 14:31:00+00:00,2014-12-11 21:00:00+00:00,[],-0.004997003229495478,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 208.88}]",1.092724969552873,20984.0,1.092724969552873,20888.0,20984.0,20888.0,-1772.4854999999998,-1772.4854999999998,19115.5145,1,0,20888.0,0.0,20888.0,-96.0,0.0,0.0,[],208.88,18.11551449999998,,,1.474004241823938,2.4678300036787655,-0.5871291528850296,4.499377609130635,0.0,0.0,741,2014-12,1.039447071759794,0.0,0.0
2014-12-12 21:00:00+00:00,2014-12-12 14:31:00+00:00,2014-12-12 21:00:00+00:00,[],-0.009834943234198534,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 207.0}]",1.0936459723752952,20888.0,1.0936459723752952,20700.0,20888.0,20700.0,-1772.4854999999998,-1772.4854999999998,18927.5145,1,0,20700.0,0.0,20700.0,-188.0,0.0,0.0,[],207.0,17.92751449999998,,,1.4697378185468362,2.460677856225439,-0.5871291528850296,4.499377609130635,0.0,0.0,742,2014-12,1.0387868590532103,0.0,0.0
2014-12-15 21:00:00+00:00,2014-12-15 14:31:00+00:00,2014-12-15 21:00:00+00:00,[],-0.015638609073579057,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 204.04}]",1.0951337316137129,20700.0,1.0951337316137129,20404.0,20700.0,20404.0,-1772.4854999999998,-1772.4854999999998,18631.5145,1,0,20404.0,0.0,20404.0,-296.0,0.0,0.0,[],204.04,17.63151449999998,,,1.4635318694586195,2.4502026551958567,-0.5871291528850296,4.499377609130635,0.0,0.0,743,2014-12,1.0381635336423671,0.0,0.0
2014-12-16 21:00:00+00:00,2014-12-16 14:31:00+00:00,2014-12-16 21:00:00+00:00,[],-0.0334379687706009,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 197.81}]",1.098424858974348,20404.0,1.098424858974348,19781.0,20404.0,19781.0,-1772.4854999999998,-1772.4854999999998,18008.5145,1,0,19781.0,0.0,19781.0,-623.0,0.0,0.0,[],197.81,17.008514499999983,,,1.4512768869833925,2.4290814656835513,-0.5871291528850296,4.499377609130635,0.0,0.0,744,2014-12,1.0377189097315471,0.0,0.0
2014-12-17 21:00:00+00:00,2014-12-17 14:31:00+00:00,2014-12-17 21:00:00+00:00,[],0.04447896021629094,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 205.82}]",1.094233452968709,19781.0,1.094233452968709,20582.0,19781.0,20582.0,-1772.4854999999998,-1772.4854999999998,18809.5145,1,0,20582.0,0.0,20582.0,801.0,0.0,0.0,[],205.82,17.80951449999998,,,1.464470591032448,2.451733678660513,-0.5871291528850296,4.499377609130635,0.0,0.0,745,2014-12,1.0372630289764964,0.0,0.0
2014-12-18 21:00:00+00:00,2014-12-18 14:31:00+00:00,2014-12-18 21:00:00+00:00,[],0.06613674159426064,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 218.26}]",1.0883877736244187,20582.0,1.0883877736244187,21826.0,20582.0,21826.0,-1772.4854999999998,-1772.4854999999998,20053.5145,1,0,21826.0,0.0,21826.0,1244.0,0.0,0.0,[],218.26,19.053514499999977,,,1.484200290561439,2.4861726157586514,-0.5871291528850296,4.499377609130635,0.0,0.0,746,2014-12,1.0371552009041107,0.0,0.0
2014-12-19 21:00:00+00:00,2014-12-19 14:31:00+00:00,2014-12-19 21:00:00+00:00,[],0.005136256789302518,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 219.29}]",1.0879361111763644,21826.0,1.0879361111763644,21929.0,21826.0,21929.0,-1772.4854999999998,-1772.4854999999998,20156.5145,1,0,21929.0,0.0,21929.0,103.0,0.0,0.0,[],219.29,19.15651449999998,,,1.4848793904505238,2.4873083052803375,-0.5871291528850296,4.499377609130635,0.0,0.0,747,2014-12,1.0364599773914234,0.0,0.0
2014-12-22 21:00:00+00:00,2014-12-22 14:31:00+00:00,2014-12-22 21:00:00+00:00,[],0.01642148993567316,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 222.6}]",1.0865153994155805,21929.0,1.0865153994155805,22260.0,21929.0,22260.0,-1772.4854999999998,-1772.4854999999998,20487.5145,1,0,22260.0,0.0,22260.0,331.0,0.0,0.0,[],222.6,19.48751449999998,,,1.4892042814975222,2.4945923255878606,-0.5871291528850296,4.499377609130635,0.0,0.0,748,2014-12,1.0357832981411061,0.0,0.0
2014-12-23 21:00:00+00:00,2014-12-23 14:31:00+00:00,2014-12-23 21:00:00+00:00,[],-0.007956065143968516,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 220.97}]",1.087209241824694,22260.0,1.087209241824694,22097.0,22260.0,22097.0,-1772.4854999999998,-1772.4854999999998,20324.5145,1,0,22097.0,0.0,22097.0,-163.0,0.0,0.0,[],220.97,19.324514499999978,,,1.4855788690950937,2.4885251369690806,-0.5871291528850296,4.499377609130635,0.0,0.0,749,2014-12,1.035122903415552,0.0,0.0
2014-12-24 18:00:00+00:00,2014-12-24 14:31:00+00:00,2014-12-24 18:00:00+00:00,[],0.006347015078761231,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 222.26}]",1.0866592144836527,22097.0,1.0866592144836527,22226.0,22097.0,22226.0,-1772.4854999999998,-1772.4854999999998,20453.5145,1,0,22226.0,0.0,22226.0,129.0,0.0,0.0,[],222.26,19.45351449999998,,,1.4866510743201047,2.490319014915096,-0.5871291528850296,4.499377609130635,0.0,0.0,750,2014-12,1.0344316790793031,0.0,0.0
2014-12-26 21:00:00+00:00,2014-12-26 14:31:00+00:00,2014-12-26 21:00:00+00:00,[],0.027183592335684015,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 227.82}]",1.0843658476734432,22226.0,1.0843658476734432,22782.0,22226.0,22782.0,-1772.4854999999998,-1772.4854999999998,21009.5145,1,0,22782.0,0.0,22782.0,556.0,0.0,0.0,[],227.82,20.00951449999998,,,1.4943818134705242,2.5034413617600078,-0.5871291528850296,4.499377609130635,0.0,0.0,751,2014-12,1.0338139533143245,0.0,0.0
2014-12-29 21:00:00+00:00,2014-12-29 14:31:00+00:00,2014-12-29 21:00:00+00:00,[],-0.010043068820081436,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 225.71}]",1.0852217354273066,22782.0,1.0852217354273066,22571.0,22782.0,22571.0,-1772.4854999999998,-1772.4854999999998,20798.5145,1,0,22571.0,0.0,22571.0,-211.0,0.0,0.0,[],225.71,19.798514499999982,,,1.4900704270664296,2.4962081468499346,-0.5871291528850296,4.499377609130635,0.0,0.0,752,2014-12,1.0331678561192874,0.0,0.0
2014-12-30 21:00:00+00:00,2014-12-30 14:31:00+00:00,2014-12-30 21:00:00+00:00,[],-0.01673196419869305,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 222.23000000000002}]",1.0866719270070198,22571.0,1.0866719270070198,22223.0,22571.0,22223.0,-1772.4854999999998,-1772.4854999999998,20450.5145,1,0,22223.0,0.0,22223.0,-348.0,0.0,0.0,[],222.23000000000002,19.450514499999983,,,1.4835371201986194,2.485158220501748,-0.5871291528850296,4.499377609130635,0.0,0.0,753,2014-12,1.0325652298805792,0.0,0.0
2014-12-31 21:00:00+00:00,2014-12-31 14:31:00+00:00,2014-12-31 21:00:00+00:00,[],0.0008801734548047335,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 222.41}]",1.086595707763746,22223.0,1.086595707763746,22241.0,22223.0,22241.0,-1772.4854999999998,-1772.4854999999998,20468.5145,1,0,22241.0,0.0,22241.0,18.0,0.0,0.0,[],222.41,19.468514499999984,,,1.482833115055205,2.4839872462380366,-0.5871291528850296,4.499377609130635,0.0,0.0,754,2014-12,1.0318837444518971,0.0,0.0
2015-01-02 21:00:00+00:00,2015-01-02 14:31:00+00:00,2015-01-02 21:00:00+00:00,[],-0.015145212418810283,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 219.31}]",1.0879273867129444,22241.0,1.0879273867129444,21931.0,22241.0,21931.0,-1772.4854999999998,-1772.4854999999998,20158.5145,1,0,21931.0,0.0,21931.0,-310.0,0.0,0.0,[],219.31,19.158514499999985,,,1.476845601897881,2.473879891441528,-0.5871291528850296,4.499377609130635,0.0,0.0,755,2015-01,1.0312720956318746,0.0,0.0
2015-01-05 21:00:00+00:00,2015-01-05 14:31:00+00:00,2015-01-05 21:00:00+00:00,[],-0.045737497175200925,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 210.09}]",1.092141718293093,21931.0,1.092141718293093,21009.0,21931.0,21009.0,-1772.4854999999998,-1772.4854999999998,19236.5145,1,0,21009.0,0.0,21009.0,-922.0,0.0,0.0,[],210.09,18.236514499999988,,,1.460462143806578,2.4452114986572355,-0.5871291528850296,4.499377609130635,0.0,0.0,756,2015-01,1.0310224358036317,0.0,0.0
2015-01-06 21:00:00+00:00,2015-01-06 14:31:00+00:00,2015-01-06 21:00:00+00:00,[],0.006186151862386469,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 211.28}]",1.0915752200748783,21009.0,1.0915752200748783,21128.0,21009.0,21128.0,-1772.4854999999998,-1772.4854999999998,19355.5145,1,0,21128.0,0.0,21128.0,119.0,0.0,0.0,[],211.28,18.355514499999988,,,1.4614971393956777,2.446942239620414,-0.5871291528850296,4.499377609130635,0.0,0.0,757,2015-01,1.0303403241990117,0.0,0.0
2015-01-07 21:00:00+00:00,2015-01-07 14:31:00+00:00,2015-01-07 21:00:00+00:00,[],-0.001704940470582783,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 210.95000000000002}]",1.0917316170211697,21128.0,1.0917316170211697,21095.0,21128.0,21095.0,-1772.4854999999998,-1772.4854999999998,19322.5145,1,0,21095.0,0.0,21095.0,-33.0,0.0,0.0,[],210.95000000000002,18.322514499999986,,,1.4599700574252772,2.4444028427975124,-0.5871291528850296,4.499377609130635,0.0,0.0,758,2015-01,1.0296690806982154,0.0,0.0
2015-01-08 21:00:00+00:00,2015-01-08 14:31:00+00:00,2015-01-08 21:00:00+00:00,[],-0.0017337288063621337,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 210.615}]",1.091890930975245,21095.0,1.091890930975245,21061.5,21095.0,21061.5,-1772.4854999999998,-1772.4854999999998,19289.0145,1,0,21061.5,0.0,21061.5,-33.5,0.0,0.0,[],210.615,18.289014499999986,,,1.4584362753487476,2.4418522006969368,-0.5871291528850296,4.499377609130635,0.0,0.0,759,2015-01,1.0289992184550854,0.0,0.0
2015-01-09 21:00:00+00:00,2015-01-09 14:31:00+00:00,2015-01-09 21:00:00+00:00,[],-0.020503898734691606,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 206.66}]",1.0938144938571381,21061.5,1.0938144938571381,20666.0,21061.5,20666.0,-1772.4854999999998,-1772.4854999999998,18893.5145,1,0,20666.0,0.0,20666.0,-395.5,0.0,0.0,[],206.66,17.893514499999988,,,1.4507070848512655,2.4287270182835092,-0.5871291528850296,4.499377609130635,0.0,0.0,760,2015-01,1.0284339943350695,0.0,0.0
2015-01-12 21:00:00+00:00,2015-01-12 14:31:00+00:00,2015-01-12 21:00:00+00:00,[],-0.023553055732431383,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 202.21}]",1.0960774104603381,20666.0,1.0960774104603381,20221.0,20666.0,20221.0,-1772.4854999999998,-1772.4854999999998,18448.5145,1,0,20221.0,0.0,20221.0,-445.0,0.0,0.0,[],202.21,17.448514499999987,,,1.4419697425249574,2.4138376112906434,-0.5871291528850296,4.499377609130635,0.0,0.0,761,2015-01,1.0278971064085125,0.0,0.0
2015-01-13 21:00:00+00:00,2015-01-13 14:31:00+00:00,2015-01-13 21:00:00+00:00,[],0.011057800886895341,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 204.25}]",1.0950266249625487,20221.0,1.0950266249625487,20425.0,20221.0,20425.0,-1772.4854999999998,-1772.4854999999998,18652.5145,1,0,20425.0,0.0,20425.0,204.0,0.0,0.0,[],204.25,17.652514499999988,,,1.4445784385681197,2.4182125975787274,-0.5871291528850296,4.499377609130635,0.0,0.0,762,2015-01,1.02722583764485,0.0,0.0
2015-01-14 21:00:00+00:00,2015-01-14 14:31:00+00:00,2015-01-14 21:00:00+00:00,[],-0.06197555830877388,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 192.69}]",1.1013050627883627,20425.0,1.1013050627883627,19269.0,20425.0,19269.0,-1772.4854999999998,-1772.4854999999998,17496.5145,1,0,19269.0,0.0,19269.0,-1156.0,0.0,0.0,[],192.69,16.49651449999999,,,1.4226667761877831,2.37923913941115,-0.5871291528850296,4.499377609130635,0.0,0.0,763,2015-01,1.0272921919513567,0.0,0.0
2015-01-15 21:00:00+00:00,2015-01-15 14:31:00+00:00,2015-01-15 21:00:00+00:00,[],-0.004686647732038307,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 191.87}]",1.101782079540604,19269.0,1.101782079540604,19187.0,19269.0,19187.0,-1772.4854999999998,-1772.4854999999998,17414.5145,1,0,19187.0,0.0,19187.0,-82.0,0.0,0.0,[],191.87,16.41451449999999,,,1.4202064151790448,2.3751404774134453,-0.5871291528850296,4.499377609130635,0.0,0.0,764,2015-01,1.0266364430098958,0.0,0.0
2015-01-16 21:00:00+00:00,2015-01-16 14:31:00+00:00,2015-01-16 21:00:00+00:00,[],0.006890803645430266,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 193.07}]",1.1010855190772462,19187.0,1.1010855190772462,19307.0,19187.0,19307.0,-1772.4854999999998,-1772.4854999999998,17534.5145,1,0,19307.0,0.0,19307.0,120.0,0.0,0.0,[],193.07,16.534514499999986,,,1.4214912829069486,2.377287696433074,-0.5871291528850296,4.499377609130635,0.0,0.0,765,2015-01,1.0259645365221122,0.0,0.0
2015-01-20 21:00:00+00:00,2015-01-20 14:31:00+00:00,2015-01-20 21:00:00+00:00,[],-0.006501463157135068,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 191.93}]",1.1017470236025462,19307.0,1.1017470236025462,19193.0,19307.0,19193.0,-1772.4854999999998,-1772.4854999999998,17420.5145,1,0,19193.0,0.0,19193.0,-114.0,0.0,0.0,[],191.93,16.420514499999985,,,1.418444712592805,2.3722027878101337,-0.5871291528850296,4.499377609130635,0.0,0.0,766,2015-01,1.0253179794653051,0.0,0.0
2015-01-21 21:00:00+00:00,2015-01-21 14:31:00+00:00,2015-01-21 21:00:00+00:00,[],0.026635263843671098,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 196.57}]",1.0991072751793178,19193.0,1.0991072751793178,19657.0,19193.0,19657.0,-1772.4854999999998,-1772.4854999999998,17884.5145,1,0,19657.0,0.0,19657.0,464.0,0.0,0.0,[],196.57,16.884514499999984,,,1.4259644051970637,2.384939092862232,-0.5871291528850296,4.499377609130635,0.0,0.0,767,2015-01,1.0247182813066507,0.0,0.0
2015-01-22 21:00:00+00:00,2015-01-22 14:31:00+00:00,2015-01-22 21:00:00+00:00,[],0.02823671841916653,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 201.62}]",1.0963856604262172,19657.0,1.0963856604262172,20162.0,19657.0,20162.0,-1772.4854999999998,-1772.4854999999998,18389.5145,1,0,20162.0,0.0,20162.0,505.0,0.0,0.0,[],201.62,17.389514499999983,,,1.4339715847198964,2.398518040894847,-0.5871291528850296,4.499377609130635,0.0,0.0,768,2015-01,1.024130717689264,0.0,0.0
2015-01-23 21:00:00+00:00,2015-01-23 14:31:00+00:00,2015-01-23 21:00:00+00:00,[],-0.0017945008825546171,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 201.29}]",1.0965589355212286,20162.0,1.0965589355212286,20129.0,20162.0,20129.0,-1772.4854999999998,-1772.4854999999998,18356.5145,1,0,20129.0,0.0,20129.0,-33.0,0.0,0.0,[],201.29,17.35651449999998,,,1.432452543976738,2.395993599091574,-0.5871291528850296,4.499377609130635,0.0,0.0,769,2015-01,1.023473049697675,0.0,0.0
2015-01-26 21:00:00+00:00,2015-01-26 14:31:00+00:00,2015-01-26 21:00:00+00:00,[],0.028654677335395062,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 206.55}]",1.093869145446704,20129.0,1.093869145446704,20655.0,20129.0,20655.0,-1772.4854999999998,-1772.4854999999998,18882.5145,1,0,20655.0,0.0,20655.0,526.0,0.0,0.0,[],206.55,17.88251449999998,,,1.4405745540340689,2.4097734100605894,-0.5871291528850296,4.499377609130635,0.0,0.0,770,2015-01,1.022890810097282,0.0,0.0
2015-01-27 21:00:00+00:00,2015-01-27 14:31:00+00:00,2015-01-27 21:00:00+00:00,[],-0.003018665760855077,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 205.98000000000002}]",1.0941533629798006,20655.0,1.0941533629798006,20598.0,20655.0,20598.0,-1772.4854999999998,-1772.4854999999998,18825.5145,1,0,20598.0,0.0,20598.0,-57.0,0.0,0.0,[],205.98000000000002,17.825514499999983,,,1.438658360893054,2.4065859876101143,-0.5871291528850296,4.499377609130635,0.0,0.0,771,2015-01,1.022238946459391,0.0,0.0
2015-01-28 21:00:00+00:00,2015-01-28 14:31:00+00:00,2015-01-28 21:00:00+00:00,[],-0.03511192217349479,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 199.37}]",1.0975795692199755,20598.0,1.0975795692199755,19937.0,20598.0,19937.0,-1772.4854999999998,-1772.4854999999998,18164.5145,1,0,19937.0,0.0,19937.0,-661.0,0.0,0.0,[],199.37,17.164514499999985,,,1.426134237196603,2.384972737945129,-0.5871291528850296,4.499377609130635,0.0,0.0,772,2015-01,1.021843648426716,0.0,0.0
2015-01-29 21:00:00+00:00,2015-01-29 14:31:00+00:00,2015-01-29 21:00:00+00:00,[],0.03209554541080628,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 205.20000000000002}]",1.0945450928975144,19937.0,1.0945450928975144,20520.0,19937.0,20520.0,-1772.4854999999998,-1772.4854999999998,18747.5145,1,0,20520.0,0.0,20520.0,583.0,0.0,0.0,[],205.20000000000002,17.747514499999983,,,1.435303544223748,2.400564619107543,-0.5871291528850296,4.499377609130635,0.0,0.0,773,2015-01,1.0212921262550285,0.0,0.0
2015-01-30 21:00:00+00:00,2015-01-30 14:31:00+00:00,2015-01-30 21:00:00+00:00,[],-0.008534464661968943,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 203.6}]",1.095358930318521,20520.0,1.095358930318521,20360.0,20520.0,20360.0,-1772.4854999999998,-1772.4854999999998,18587.5145,1,0,20360.0,0.0,20360.0,-160.0,0.0,0.0,[],203.6,17.587514499999983,,,1.4316086735008384,2.394383723090508,-0.5871291528850296,4.499377609130635,0.0,0.0,774,2015-01,1.0206641599962771,0.0,0.0
2015-02-02 21:00:00+00:00,2015-02-02 14:31:00+00:00,2015-02-02 21:00:00+00:00,[],0.03948887302818238,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 210.94}]",1.0917363646623042,20360.0,1.0917363646623042,21094.0,20360.0,21094.0,-1772.4854999999998,-1772.4854999999998,19321.5145,1,0,21094.0,0.0,21094.0,734.0,0.0,0.0,[],210.94,18.32151449999998,,,1.4430184523873044,2.4138927465844837,-0.5871291528850296,4.499377609130635,0.0,0.0,775,2015-02,1.0201855049427182,0.0,0.0
2015-02-03 21:00:00+00:00,2015-02-03 14:31:00+00:00,2015-02-03 21:00:00+00:00,[],0.03840278669666386,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 218.36}]",1.0883437196409431,21094.0,1.0883437196409431,21836.0,21094.0,21836.0,-1772.4854999999998,-1772.4854999999998,20063.5145,1,0,21836.0,0.0,21836.0,742.0,0.0,0.0,[],218.36,19.06351449999998,,,1.4540809221165218,2.43279892194862,-0.5871291528850296,4.499377609130635,0.0,0.0,776,2015-02,1.019695945372198,0.0,0.0
